image_id,breed,species,split,total_pixels,fg_pixels,boundary_pixels,bg_pixels,fg_percentage,boundary_percentage,bg_percentage,mask_coverage,mask_height,mask_width
great_pyrenees_132,great_pyrenees,dog,train,166500,33382,116972,16146,20.04924924924925,70.25345345345345,9.697297297297297,0.903027027027027,500,333
Siamese_125,Siamese,cat,train,167000,54562,86301,26137,32.67185628742515,51.67724550898204,15.650898203592813,0.8434910179640719,334,500
Bengal_131,Bengal,cat,train,60600,1968,55592,3040,3.2475247524752477,91.73597359735973,5.016501650165017,0.9498349834983498,202,300
Ragdoll_118,Ragdoll,cat,train,176500,92137,62120,22243,52.20226628895184,35.195467422096314,12.60226628895184,0.8739773371104815,353,500
British_Shorthair_114,British_Shorthair,cat,train,164000,78432,64047,21521,47.824390243902435,39.053048780487806,13.122560975609757,0.8687743902439025,500,328
pug_163,pug,dog,train,82500,25355,46415,10730,30.733333333333334,56.26060606060606,13.006060606060608,0.8699393939393939,300,275
english_setter_147,english_setter,dog,train,175000,42871,115250,16879,24.497714285714288,65.85714285714286,9.645142857142858,0.9035485714285715,500,350
Abyssinian_110,Abyssinian,cat,train,127600,60053,48568,18979,47.06347962382445,38.06269592476489,14.873824451410659,0.8512617554858934,319,400
Persian_138,Persian,cat,train,201500,65537,114207,21756,32.52456575682382,56.67841191066998,10.797022332506204,0.892029776674938,500,403
boxer_11,boxer,dog,train,187500,134318,35796,17386,71.63626666666667,19.0912,9.272533333333334,0.9072746666666667,500,375
newfoundland_130,newfoundland,dog,train,167000,44410,104378,18212,26.592814371257482,62.50179640718563,10.905389221556886,0.8909461077844312,500,334
great_pyrenees_114,great_pyrenees,dog,train,187500,17199,162470,7831,9.1728,86.65066666666667,4.176533333333333,0.9582346666666667,375,500
yorkshire_terrier_170,yorkshire_terrier,dog,train,166500,14070,145073,7357,8.45045045045045,87.13093093093093,4.418618618618619,0.9558138138138138,333,500
yorkshire_terrier_14,yorkshire_terrier,dog,train,178000,35932,117453,24615,20.186516853932584,65.98483146067416,13.82865168539326,0.8617134831460674,500,356
Sphynx_105,Sphynx,cat,train,240500,148883,59685,31932,61.90561330561331,24.817047817047815,13.277338877338876,0.8672266112266113,500,481
english_setter_16,english_setter,dog,train,166500,89017,53965,23518,53.46366366366367,32.411411411411414,14.124924924924926,0.8587507507507508,333,500
Russian_Blue_158,Russian_Blue,cat,train,166500,34717,111987,19796,20.85105105105105,67.25945945945946,11.88948948948949,0.8811051051051051,333,500
Bengal_162,Bengal,cat,train,67500,10936,48711,7853,16.20148148148148,72.16444444444444,11.634074074074075,0.8836592592592593,225,300
wheaten_terrier_104,wheaten_terrier,dog,train,178500,37301,122942,18257,20.896918767507003,68.87507002801121,10.228011204481794,0.8977198879551821,357,500
Abyssinian_141,Abyssinian,cat,train,230500,85776,116602,28122,37.21301518438178,50.58655097613883,12.200433839479393,0.877995661605206,500,461
saint_bernard_14,saint_bernard,dog,train,187500,29555,137785,20160,15.762666666666666,73.48533333333333,10.752,0.89248,375,500
english_setter_102,english_setter,dog,train,166500,47067,74970,44463,28.268468468468466,45.027027027027025,26.704504504504506,0.732954954954955,500,333
Russian_Blue_124,Russian_Blue,cat,train,187500,56618,103000,27882,30.196266666666666,54.93333333333334,14.8704,0.851296,375,500
pomeranian_113,pomeranian,dog,train,67500,8779,53972,4749,13.005925925925926,79.95851851851852,7.035555555555556,0.9296444444444445,225,300
scottish_terrier_152,scottish_terrier,dog,train,187500,59701,102069,25730,31.840533333333333,54.4368,13.722666666666667,0.8627733333333333,375,500
leonberger_151,leonberger,dog,train,206000,101438,82965,21597,49.241747572815534,40.27427184466019,10.483980582524271,0.8951601941747572,500,412
leonberger_163,leonberger,dog,train,166500,100752,50633,15115,60.51171171171171,30.41021021021021,9.078078078078079,0.9092192192192192,500,333
basset_hound_118,basset_hound,dog,train,166000,82666,67146,16188,49.79879518072289,40.44939759036145,9.751807228915663,0.9024819277108433,332,500
scottish_terrier_154,scottish_terrier,dog,train,214500,25868,166835,21797,12.05967365967366,77.77855477855478,10.16177156177156,0.8983822843822844,500,429
miniature_pinscher_157,miniature_pinscher,dog,train,64500,36415,20127,7958,56.45736434108527,31.204651162790697,12.337984496124031,0.8766201550387597,300,215
wheaten_terrier_105,wheaten_terrier,dog,train,166500,26381,121663,18456,15.844444444444445,73.07087087087088,11.084684684684683,0.8891531531531531,333,500
boxer_117,boxer,dog,train,166500,20853,128287,17360,12.524324324324324,77.04924924924926,10.426426426426426,0.8957357357357357,333,500
Siamese_136,Siamese,cat,train,177000,50338,106605,20057,28.43954802259887,60.228813559322035,11.331638418079097,0.8866836158192091,354,500
Bombay_163,Bombay,cat,train,207500,68573,104339,34588,33.04722891566265,50.28385542168675,16.6689156626506,0.8333108433734939,500,415
Bengal_144,Bengal,cat,train,67500,17774,42774,6952,26.33185185185185,63.36888888888888,10.299259259259259,0.8970074074074074,225,300
american_pit_bull_terrier_129,american_pit_bull_terrier,dog,train,64200,15261,38550,10389,23.771028037383175,60.046728971962615,16.182242990654206,0.838177570093458,300,214
beagle_15,beagle,dog,train,167000,6499,152578,7923,3.8916167664670662,91.36407185628742,4.744311377245509,0.9525568862275449,334,500
pug_136,pug,dog,train,63000,25403,29466,8131,40.32222222222222,46.77142857142857,12.906349206349207,0.8709365079365079,210,300
Ragdoll_127,Ragdoll,cat,train,187500,118349,49341,19810,63.11946666666667,26.3152,10.565333333333333,0.8943466666666666,375,500
Bombay_104,Bombay,cat,train,41750,13780,17310,10660,33.00598802395209,41.461077844311376,25.53293413173653,0.7446706586826347,250,167
Egyptian_Mau_12,Egyptian_Mau,cat,train,130980,26465,90096,14419,20.205374866391814,68.78607420980303,11.00855092380516,0.8899144907619484,370,354
keeshond_150,keeshond,dog,train,187500,59382,106137,21981,31.670399999999997,56.6064,11.7232,0.882768,500,375
Maine_Coon_152,Maine_Coon,cat,train,187500,61855,100408,25237,32.989333333333335,53.550933333333326,13.459733333333334,0.8654026666666667,375,500
scottish_terrier_107,scottish_terrier,dog,train,187500,15693,162727,9080,8.3696,86.78773333333332,4.842666666666666,0.9515733333333334,375,500
newfoundland_107,newfoundland,dog,train,166500,79232,52903,34365,47.58678678678679,31.77357357357357,20.63963963963964,0.7936036036036036,500,333
scottish_terrier_110,scottish_terrier,dog,train,166500,58558,88312,19630,35.16996996996997,53.040240240240244,11.78978978978979,0.882102102102102,333,500
english_setter_145,english_setter,dog,train,187500,26957,137431,23112,14.377066666666666,73.29653333333333,12.3264,0.876736,375,500
Russian_Blue_166,Russian_Blue,cat,train,166500,30931,118153,17416,18.577177177177177,70.96276276276276,10.46006006006006,0.8953993993993994,500,333
saint_bernard_17,saint_bernard,dog,train,187500,85265,78145,24090,45.47466666666667,41.67733333333333,12.848,0.87152,375,500
english_cocker_spaniel_154,english_cocker_spaniel,dog,train,187500,44626,126582,16292,23.800533333333334,67.5104,8.689066666666667,0.9131093333333333,375,500
yorkshire_terrier_166,yorkshire_terrier,dog,train,187500,57927,105581,23992,30.8944,56.309866666666665,12.795733333333335,0.8720426666666666,375,500
english_setter_152,english_setter,dog,train,234500,103492,108084,22924,44.13304904051173,46.09125799573561,9.775692963752665,0.9022430703624733,469,500
Bombay_122,Bombay,cat,train,187500,22292,145044,20164,11.889066666666666,77.3568,10.754133333333334,0.8924586666666666,375,500
Persian_162,Persian,cat,train,129000,54341,52469,22190,42.124806201550385,40.67364341085271,17.2015503875969,0.827984496124031,500,258
Sphynx_115,Sphynx,cat,train,166000,27721,122966,15313,16.699397590361446,74.07590361445783,9.224698795180723,0.9077530120481928,500,332
Maine_Coon_138,Maine_Coon,cat,train,167000,98399,40159,28442,58.92155688622754,24.047305389221556,17.0311377245509,0.8296886227544911,500,334
pug_158,pug,dog,train,67500,33210,27497,6793,49.2,40.736296296296295,10.063703703703704,0.8993629629629629,225,300
Sphynx_172,Sphynx,cat,train,170000,28282,126158,15560,16.636470588235294,74.21058823529411,9.15294117647059,0.9084705882352941,340,500
chihuahua_167,chihuahua,dog,train,72000,27020,37130,7850,37.52777777777778,51.56944444444444,10.902777777777779,0.8909722222222223,240,300
havanese_12,havanese,dog,train,178500,78379,70634,29487,43.90980392156863,39.57086834733893,16.51932773109244,0.8348067226890756,500,357
samoyed_119,samoyed,dog,train,187500,62810,112205,12485,33.498666666666665,59.842666666666666,6.658666666666667,0.9334133333333333,375,500
chihuahua_161,chihuahua,dog,train,59700,23710,28983,7007,39.71524288107203,48.54773869346734,11.737018425460636,0.8826298157453937,300,199
basset_hound_128,basset_hound,dog,train,166500,111226,34231,21043,66.80240240240241,20.55915915915916,12.638438438438438,0.8736156156156156,500,333
english_setter_163,english_setter,dog,train,187500,21333,154388,11779,11.377600000000001,82.34026666666666,6.282133333333334,0.9371786666666667,500,375
Maine_Coon_160,Maine_Coon,cat,train,166500,32756,107081,26663,19.673273273273274,64.3129129129129,16.01381381381381,0.8398618618618618,333,500
havanese_123,havanese,dog,train,180500,107699,53541,19260,59.667036011080334,29.662603878116343,10.670360110803324,0.8932963988919668,500,361
american_bulldog_147,american_bulldog,dog,train,166500,19714,133484,13302,11.840240240240242,80.17057057057056,7.989189189189188,0.9201081081081081,333,500
Egyptian_Mau_162,Egyptian_Mau,cat,train,7990272,0,7990272,0,0.0,100.0,0.0,1.0,2448,3264
american_pit_bull_terrier_162,american_pit_bull_terrier,dog,train,67500,25435,32209,9856,37.681481481481484,47.71703703703704,14.601481481481482,0.8539851851851852,225,300
havanese_156,havanese,dog,train,187500,56389,115168,15943,30.074133333333336,61.42293333333333,8.502933333333333,0.9149706666666667,375,500
wheaten_terrier_120,wheaten_terrier,dog,train,150336,38617,99049,12670,25.687127501064282,65.8850840783312,8.427788420604513,0.9157221157939549,348,432
Egyptian_Mau_120,Egyptian_Mau,cat,train,786432,173775,522600,90057,22.096633911132812,66.4520263671875,11.451339721679688,0.8854866027832031,768,1024
saint_bernard_153,saint_bernard,dog,train,167500,62998,87977,16525,37.61074626865671,52.523582089552235,9.865671641791044,0.9013432835820896,335,500
wheaten_terrier_133,wheaten_terrier,dog,train,187500,33854,138695,14951,18.055466666666668,73.97066666666666,7.973866666666667,0.9202613333333334,375,500
Sphynx_1,Sphynx,cat,train,50325,17992,23701,8632,35.751614505712865,47.095876800794834,17.1525086934923,0.828474913065077,275,183
english_setter_171,english_setter,dog,train,187500,33683,133970,19847,17.964266666666667,71.45066666666666,10.585066666666666,0.8941493333333334,375,500
leonberger_143,leonberger,dog,train,187500,62457,102311,22732,33.3104,54.565866666666665,12.123733333333334,0.8787626666666667,375,500
Persian_176,Persian,cat,train,184500,34918,132948,16634,18.925745257452576,72.05853658536586,9.015718157181572,0.9098428184281843,369,500
boxer_13,boxer,dog,train,166500,20673,123962,21865,12.416216216216217,74.45165165165164,13.132132132132131,0.8686786786786787,500,333
english_cocker_spaniel_147,english_cocker_spaniel,dog,train,167500,34570,121433,11497,20.638805970149253,72.49731343283582,6.863880597014925,0.9313611940298507,335,500
Russian_Blue_146,Russian_Blue,cat,train,146500,24929,109197,12374,17.01638225255973,74.53720136518771,8.44641638225256,0.9155358361774744,500,293
boxer_158,boxer,dog,train,166500,95910,38657,31933,57.6036036036036,23.21741741741742,19.17897897897898,0.8082102102102102,500,333
Siamese_165,Siamese,cat,train,187500,60373,98870,28257,32.198933333333336,52.73066666666667,15.070400000000001,0.849296,375,500
shiba_inu_13,shiba_inu,dog,train,140500,13209,116270,11021,9.401423487544484,82.75444839857651,7.8441281138790035,0.92155871886121,281,500
basset_hound_147,basset_hound,dog,train,166500,20226,137525,8749,12.147747747747747,82.5975975975976,5.254654654654654,0.9474534534534534,333,500
Sphynx_139,Sphynx,cat,train,222000,49080,149053,23867,22.10810810810811,67.14099099099099,10.7509009009009,0.8924909909909909,444,500
wheaten_terrier_116,wheaten_terrier,dog,train,187500,14406,166625,6469,7.683199999999999,88.86666666666667,3.4501333333333335,0.9654986666666666,375,500
english_setter_160,english_setter,dog,train,187500,29591,140916,16993,15.781866666666666,75.1552,9.062933333333334,0.9093706666666667,500,375
staffordshire_bull_terrier_139,staffordshire_bull_terrier,dog,train,187500,67825,95510,24165,36.17333333333333,50.93866666666666,12.888,0.87112,375,500
chihuahua_156,chihuahua,dog,train,67500,12521,44671,10308,18.54962962962963,66.17925925925925,15.27111111111111,0.8472888888888889,225,300
keeshond_126,keeshond,dog,train,166500,96648,48660,21192,58.04684684684685,29.225225225225227,12.72792792792793,0.8727207207207207,333,500
leonberger_109,leonberger,dog,train,167000,49353,100805,16842,29.552694610778442,60.3622754491018,10.08502994011976,0.8991497005988024,334,500
boxer_127,boxer,dog,train,166500,34331,118974,13195,20.61921921921922,71.45585585585586,7.924924924924925,0.9207507507507507,333,500
keeshond_161,keeshond,dog,train,195500,103343,52327,39830,52.86086956521739,26.765728900255752,20.373401534526856,0.7962659846547314,500,391
Siamese_169,Siamese,cat,train,187500,63134,92094,32272,33.67146666666667,49.1168,17.211733333333335,0.8278826666666667,375,500
Persian_137,Persian,cat,train,187500,55760,114612,17128,29.738666666666667,61.126400000000004,9.134933333333334,0.9086506666666667,375,500
yorkshire_terrier_139,yorkshire_terrier,dog,train,60000,10365,43768,5867,17.275,72.94666666666667,9.778333333333332,0.9022166666666667,200,300
yorkshire_terrier_133,yorkshire_terrier,dog,train,67500,14693,44653,8154,21.767407407407408,66.1525925925926,12.08,0.8792,225,300
Bengal_111,Bengal,cat,train,216500,123173,50311,43016,56.892840646651266,23.23833718244804,19.868822170900692,0.8013117782909931,433,500
english_cocker_spaniel_102,english_cocker_spaniel,dog,train,187500,50547,108753,28200,26.958399999999997,58.001599999999996,15.040000000000001,0.8496,375,500
beagle_105,beagle,dog,train,197500,25431,150538,21531,12.876455696202532,76.22177215189873,10.901772151898733,0.8909822784810126,395,500
german_shorthaired_171,german_shorthaired,dog,train,239000,36603,185691,16706,15.315062761506276,77.69497907949791,6.989958158995815,0.9301004184100419,500,478
Egyptian_Mau_156,Egyptian_Mau,cat,train,106000,22204,62698,21098,20.947169811320755,59.14905660377359,19.90377358490566,0.8009622641509434,265,400
staffordshire_bull_terrier_105,staffordshire_bull_terrier,dog,train,214500,86762,95037,32701,40.44848484848485,44.30629370629371,15.245221445221446,0.8475477855477855,429,500
american_pit_bull_terrier_124,american_pit_bull_terrier,dog,train,67500,22587,34797,10116,33.46222222222222,51.55111111111111,14.986666666666668,0.8501333333333333,300,225
basset_hound_14,basset_hound,dog,train,166500,79161,67642,19697,47.54414414414415,40.62582582582582,11.830030030030029,0.8816996996996997,333,500
British_Shorthair_177,British_Shorthair,cat,train,166500,33085,117740,15675,19.87087087087087,70.71471471471472,9.414414414414415,0.9058558558558558,333,500
samoyed_156,samoyed,dog,train,166500,97384,53516,15600,58.48888888888889,32.14174174174174,9.36936936936937,0.9063063063063063,333,500
keeshond_15,keeshond,dog,train,187500,46765,116608,24127,24.941333333333333,62.190933333333334,12.867733333333334,0.8713226666666667,500,375
shiba_inu_170,shiba_inu,dog,train,211000,61255,125006,24739,29.03080568720379,59.24454976303317,11.724644549763033,0.8827535545023697,422,500
Siamese_14,Siamese,cat,train,166500,48876,98158,19466,29.354954954954955,58.95375375375376,11.691291291291291,0.883087087087087,333,500
great_pyrenees_112,great_pyrenees,dog,train,187500,76972,96056,14472,41.05173333333333,51.229866666666666,7.7184,0.922816,375,500
saint_bernard_135,saint_bernard,dog,train,160500,36688,110600,13212,22.858566978193146,68.90965732087227,8.231775700934579,0.9176822429906542,321,500
beagle_101,beagle,dog,train,167000,20555,133364,13081,12.308383233532934,79.85868263473054,7.832934131736527,0.9216706586826348,334,500
