image_id,breed,species,split,center_x,center_y,xmin,ymin,xmax,ymax,normalized_area
pomeranian_172,pomeranian,dog,val,0.4275,0.3,51,3,120,87,0.1932
great_pyrenees_177,great_pyrenees,dog,val,0.604,0.36786786786786785,268,85,336,160,0.03063063063063063
leonberger_183,leonberger,dog,val,0.599,0.372,226,78,373,201,0.096432
Persian_191,Persian,cat,val,0.544,0.25225225225225223,229,36,315,132,0.04958558558558559
basset_hound_175,basset_hound,dog,val,0.415,0.6816816816816816,115,124,300,330,0.2288888888888889
Bombay_183,Bombay,cat,val,0.62,0.2987987987987988,214,1,406,198,0.22717117117117117
shiba_inu_183,shiba_inu,dog,val,0.316,0.34782608695652173,117,114,199,206,0.0328
Siamese_200,Siamese,cat,val,0.5013333333333333,0.252,90,44,286,208,0.17143466666666668
Bombay_194,Bombay,cat,val,0.4,0.36879432624113473,23,1,217,207,0.47238770685579196
British_Shorthair_187,British_Shorthair,cat,val,0.5466867469879518,0.533,117,211,246,322,0.08625903614457832
yorkshire_terrier_190,yorkshire_terrier,dog,val,0.47167487684729065,0.318,78,62,305,256,0.21693596059113301
Egyptian_Mau_197,Egyptian_Mau,cat,val,0.2425,0.31210191082802546,29,29,68,69,0.049681528662420385
english_cocker_spaniel_173,english_cocker_spaniel,dog,val,0.28,0.3933333333333333,57,70,223,225,0.13722666666666666
keeshond_172,keeshond,dog,val,0.474,0.3813813813813814,168,48,306,206,0.13095495495495496
pomeranian_180,pomeranian,dog,val,0.45073891625615764,0.24,28,1,155,143,0.2961247947454844
British_Shorthair_197,British_Shorthair,cat,val,0.487,0.3373333333333333,128,5,359,248,0.299376
great_pyrenees_181,great_pyrenees,dog,val,0.344,0.3948948948948949,61,15,283,248,0.31066666666666665
keeshond_178,keeshond,dog,val,0.629,0.2875,271,64,358,166,0.04437
British_Shorthair_207,British_Shorthair,cat,val,0.343,0.34,82,39,261,216,0.168976
pomeranian_173,pomeranian,dog,val,0.5555555555555556,0.22333333333333333,73,7,177,127,0.18488888888888888
english_setter_183,english_setter,dog,val,0.502,0.5180180180180181,213,144,289,201,0.026018018018018018
german_shorthaired_173,german_shorthaired,dog,val,0.653,0.30533333333333335,289,89,364,140,0.0204
Maine_Coon_196,Maine_Coon,cat,val,0.3966049382716049,0.151,84,31,173,120,0.04889506172839506
havanese_187,havanese,dog,val,0.46266666666666667,0.296,51,35,296,261,0.29530666666666666
Maine_Coon_213,Maine_Coon,cat,val,0.47045454545454546,0.335,36,22,171,179,0.3211363636363636
Siamese_204,Siamese,cat,val,0.5133333333333333,0.345,92,77,293,268,0.204752
Abyssinian_195,Abyssinian,cat,val,0.3531073446327684,0.21166666666666667,8,6,117,121,0.23606403013182675
american_bulldog_199,american_bulldog,dog,val,0.473,0.5074850299401198,73,25,400,314,0.5658862275449101
pomeranian_177,pomeranian,dog,val,0.5716666666666667,0.24876847290640394,133,10,210,91,0.10241379310344828
pomeranian_190,pomeranian,dog,val,0.23666666666666666,0.26182432432432434,26,25,116,130,0.10641891891891891
beagle_192,beagle,dog,val,0.531,0.44011976047904194,158,68,373,226,0.20341317365269462
american_bulldog_198,american_bulldog,dog,val,0.549,0.28994082840236685,159,11,390,185,0.23783431952662723
yorkshire_terrier_183,yorkshire_terrier,dog,val,0.35733333333333334,0.357,42,116,226,241,0.12266666666666666
Persian_195,Persian,cat,val,0.7933884297520661,0.15,320,10,448,140,0.0687603305785124
wheaten_terrier_177,wheaten_terrier,dog,val,0.429,0.36666666666666664,157,75,272,167,0.06412121212121212
wheaten_terrier_181,wheaten_terrier,dog,val,0.451,0.3378787878787879,120,1,331,222,0.2826121212121212
Siamese_191,Siamese,cat,val,0.5141955835962145,0.285,12,11,314,274,0.5011104100946372
pomeranian_188,pomeranian,dog,val,0.5516666666666666,0.3333333333333333,133,33,198,117,0.08088888888888889
beagle_193,beagle,dog,val,0.554,0.5333333333333333,212,153,342,247,0.06517333333333333
havanese_190,havanese,dog,val,0.369,0.36933333333333335,88,66,281,211,0.14925333333333332
Abyssinian_196,Abyssinian,cat,val,0.245,0.5266666666666666,55,99,92,138,0.021377777777777777
Russian_Blue_193,Russian_Blue,cat,val,0.5066666666666667,0.289,132,80,248,209,0.079808
British_Shorthair_203,British_Shorthair,cat,val,0.46,0.3626666666666667,108,29,352,243,0.2784853333333333
boxer_188,boxer,dog,val,0.511,0.552710843373494,103,53,408,314,0.47954819277108435
english_setter_173,english_setter,dog,val,0.522,0.44294294294294295,188,96,334,199,0.09031831831831832
german_shorthaired_184,german_shorthaired,dog,val,0.603,0.5404312668463612,269,168,334,233,0.022776280323450134
scottish_terrier_179,scottish_terrier,dog,val,0.326,0.46577380952380953,110,77,216,236,0.10032142857142858
Persian_196,Persian,cat,val,0.352,0.3271428571428571,50,1,302,228,0.32688
leonberger_187,leonberger,dog,val,0.5063131313131313,0.375,20,57,381,318,0.4758636363636364
newfoundland_186,newfoundland,dog,val,0.664,0.2,254,25,410,175,0.0936
Bengal_185,Bengal,cat,val,0.20785714285714285,0.31473684210526315,49,66,242,233,0.09693533834586467
english_cocker_spaniel_177,english_cocker_spaniel,dog,val,0.636,0.524,223,151,413,373,0.16872
Birman_183,Birman,cat,val,0.454,0.38738738738738737,104,1,350,257,0.37823423423423425
samoyed_190,samoyed,dog,val,0.4866666666666667,0.397,142,141,223,256,0.04968
Bombay_184,Bombay,cat,val,0.537,0.4294117647058823,210,120,327,245,0.0688235294117647
Ragdoll_193,Ragdoll,cat,val,0.5075301204819277,0.268,78,41,259,227,0.20280722891566266
Abyssinian_197,Abyssinian,cat,val,0.4631578947368421,0.305,1,1,175,182,0.5525263157894736
staffordshire_bull_terrier_179,staffordshire_bull_terrier,dog,val,0.245,0.1966966966966967,72,6,173,125,0.07218618618618619
wheaten_terrier_174,wheaten_terrier,dog,val,0.47333333333333333,0.491,121,181,234,310,0.077744
Sphynx_192,Sphynx,cat,val,0.746,0.19369369369369369,334,20,412,109,0.0416936936936937
american_bulldog_187,american_bulldog,dog,val,0.35,0.5045045045045045,35,82,315,254,0.2892492492492493
miniature_pinscher_174,miniature_pinscher,dog,val,0.43666666666666665,0.3933333333333333,72,18,190,159,0.2464888888888889
Egyptian_Mau_178,Egyptian_Mau,cat,val,0.789,0.6173333333333333,317,161,472,302,0.11656
pug_182,pug,dog,val,0.5852272727272727,0.27,31,28,175,134,0.28909090909090907
Egyptian_Mau_187,Egyptian_Mau,cat,val,0.585676625659051,0.2520184544405998,488,251,845,623,0.06730073400186085
Maine_Coon_195,Maine_Coon,cat,val,0.531,0.41237113402061853,202,85,329,235,0.09819587628865979
British_Shorthair_201,British_Shorthair,cat,val,0.543,0.2946666666666667,168,32,375,189,0.173328
shiba_inu_199,shiba_inu,dog,val,0.5127314814814815,0.434,56,62,387,372,0.4750462962962963
British_Shorthair_190,British_Shorthair,cat,val,0.616,0.3930722891566265,152,1,464,260,0.4867951807228916
scottish_terrier_182,scottish_terrier,dog,val,0.646,0.5315315315315315,218,62,428,292,0.29009009009009007
english_cocker_spaniel_172,english_cocker_spaniel,dog,val,0.473,0.4447513812154696,101,12,372,310,0.4461767955801105
Russian_Blue_196,Russian_Blue,cat,val,0.47604790419161674,0.314,16,9,302,305,0.5069221556886228
Abyssinian_190,Abyssinian,cat,val,0.3047138047138047,0.29833333333333334,45,41,136,138,0.09906846240179573
pug_176,pug,dog,val,0.495,0.32158590308370044,92,20,205,126,0.1758883994126285
havanese_173,havanese,dog,val,0.62,0.3253333333333333,254,75,366,169,0.056149333333333336
Russian_Blue_183,Russian_Blue,cat,val,0.335,0.5271084337349398,92,91,243,259,0.15281927710843374
keeshond_190,keeshond,dog,val,0.38133333333333336,0.305,26,30,260,275,0.30576
wheaten_terrier_184,wheaten_terrier,dog,val,0.6121212121212121,0.266,126,80,278,186,0.09764848484848485
german_shorthaired_182,german_shorthaired,dog,val,0.5026666666666667,0.431,103,146,274,285,0.126768
beagle_187,beagle,dog,val,0.4880239520958084,0.416,30,97,296,319,0.35360479041916165
english_setter_181,english_setter,dog,val,0.5012658227848101,0.373,62,61,334,312,0.34568101265822787
american_bulldog_186,american_bulldog,dog,val,0.484,0.662,74,230,289,432,0.23162666666666668
shiba_inu_196,shiba_inu,dog,val,0.604,0.40540540540540543,230,44,374,226,0.1574054054054054
staffordshire_bull_terrier_185,staffordshire_bull_terrier,dog,val,0.577,0.436,238,108,339,219,0.059792
staffordshire_bull_terrier_198,staffordshire_bull_terrier,dog,val,0.445,0.48484848484848486,145,111,300,209,0.09206060606060606
miniature_pinscher_190,miniature_pinscher,dog,val,0.5933333333333334,0.30666666666666664,129,28,227,110,0.11905185185185185
shiba_inu_198,shiba_inu,dog,val,0.304,0.46407185628742514,42,45,262,265,0.2898203592814371
scottish_terrier_18,scottish_terrier,dog,val,0.623,0.36786786786786785,266,70,357,175,0.057387387387387384
boxer_187,boxer,dog,val,0.667,0.4296407185628742,212,39,455,248,0.3041137724550898
american_pit_bull_terrier_182,american_pit_bull_terrier,dog,val,0.43166666666666664,0.4263392857142857,45,15,214,176,0.40489583333333334
Persian_187,Persian,cat,val,0.554,0.39866666666666667,162,16,392,283,0.32752
Abyssinian_175,Abyssinian,cat,val,0.19666666666666666,0.3034188034188034,63,16,173,126,0.08618233618233619
saint_bernard_187,saint_bernard,dog,val,0.35435435435435436,0.355,30,88,206,267,0.18921321321321322
Ragdoll_186,Ragdoll,cat,val,0.4880239520958084,0.453,43,96,283,357,0.37508982035928146
american_pit_bull_terrier_172,american_pit_bull_terrier,dog,val,0.5125523012552301,0.545,47,103,198,224,0.2548256624825663
japanese_chin_174,japanese_chin,dog,val,0.46835443037974683,0.28,72,49,298,231,0.2082632911392405
american_bulldog_193,american_bulldog,dog,val,0.352,0.46119402985074626,1,7,351,302,0.6164179104477612
keeshond_184,keeshond,dog,val,0.5838509316770186,0.377,168,39,396,338,0.2822857142857143
Bengal_189,Bengal,cat,val,0.7828125,0.5458333333333333,212,86,289,176,0.090234375
leonberger_188,leonberger,dog,val,0.527,0.4293248945147679,67,31,460,376,0.5720886075949367
Russian_Blue_192,Russian_Blue,cat,val,0.49850299401197606,0.315,66,52,267,263,0.2539580838323353
newfoundland_179,newfoundland,dog,val,0.519,0.34384384384384387,220,81,299,148,0.03178978978978979
Ragdoll_195,Ragdoll,cat,val,0.494,0.3562874251497006,152,18,342,220,0.22982035928143713
pomeranian_184,pomeranian,dog,val,0.5160142348754448,0.4053497942386831,101,53,189,144,0.11727662815049134
shiba_inu_195,shiba_inu,dog,val,0.3483483483483483,0.176,56,12,176,164,0.10954954954954955
British_Shorthair_204,British_Shorthair,cat,val,0.744,0.3978978978978979,244,1,500,264,0.4043723723723724
boxer_185,boxer,dog,val,0.515,0.41459074733096085,176,51,339,182,0.15197864768683275
pug_191,pug,dog,val,0.5716666666666667,0.43333333333333335,114,57,229,138,0.138
Ragdoll_191,Ragdoll,cat,val,0.453,0.3466666666666667,162,63,291,197,0.092192
pomeranian_175,pomeranian,dog,val,0.4288194444444444,0.24113475177304963,69,4,178,132,0.17178881008668243
Persian_202,Persian,cat,val,0.301,0.2807807807807808,67,5,234,182,0.17753153153153153
Bombay_178,Bombay,cat,val,0.328125,0.17733990147783252,96,8,219,136,0.08078817733990148
yorkshire_terrier_178,yorkshire_terrier,dog,val,0.3506666666666667,0.587,44,229,219,358,0.1204
japanese_chin_18,japanese_chin,dog,val,0.633,0.38133333333333336,134,7,499,279,0.5294933333333334
Siamese_189,Siamese,cat,val,0.4655688622754491,0.346,54,69,257,277,0.2528383233532934
boxer_183,boxer,dog,val,0.517,0.3426666666666667,190,80,327,177,0.07087466666666667
pug_189,pug,dog,val,0.5416666666666666,0.4222222222222222,116,58,209,132,0.10195555555555555
miniature_pinscher_172,miniature_pinscher,dog,val,0.5833333333333334,0.3811881188118812,136,45,214,109,0.08237623762376238
samoyed_186,samoyed,dog,val,0.3263473053892216,0.476,57,160,161,316,0.0971497005988024
Russian_Blue_199,Russian_Blue,cat,val,0.522,0.43993993993993996,150,2,372,291,0.38533333333333336
Ragdoll_201,Ragdoll,cat,val,0.303,0.292,102,58,201,161,0.054384
great_pyrenees_185,great_pyrenees,dog,val,0.469,0.5165165165165165,108,32,361,312,0.4254654654654655
newfoundland_181,newfoundland,dog,val,0.552,0.48348348348348347,133,8,419,314,0.5256216216216216
chihuahua_175,chihuahua,dog,val,0.43833333333333335,0.5177777777777778,78,48,185,185,0.21717037037037037
scottish_terrier_187,scottish_terrier,dog,val,0.4009009009009009,0.255,29,12,238,243,0.28996396396396396
saint_bernard_188,saint_bernard,dog,val,0.42492492492492495,0.413,60,146,223,267,0.11845645645645646
japanese_chin_178,japanese_chin,dog,val,0.624,0.3626666666666667,253,97,371,175,0.049088
Siamese_206,Siamese,cat,val,0.5093333333333333,0.205,145,56,237,149,0.045632
Abyssinian_176,Abyssinian,cat,val,0.385,0.2044967880085653,65,16,243,175,0.15150963597430406
boxer_179,boxer,dog,val,0.523,0.45495495495495497,141,17,382,286,0.38936336336336336
samoyed_189,samoyed,dog,val,0.5346666666666666,0.338,134,100,267,238,0.097888
Egyptian_Mau_190,Egyptian_Mau,cat,val,0.676,0.2401129943502825,275,13,401,157,0.10250847457627119
British_Shorthair_196,British_Shorthair,cat,val,0.6696696696696697,0.206,125,1,321,205,0.24014414414414414
samoyed_187,samoyed,dog,val,0.4550898203592814,0.372,75,57,229,315,0.23791616766467066
german_shorthaired_188,german_shorthaired,dog,val,0.434,0.42533333333333334,77,35,357,284,0.37184
chihuahua_178,chihuahua,dog,val,0.5916666666666667,0.46444444444444444,139,77,216,132,0.06274074074074074
yorkshire_terrier_184,yorkshire_terrier,dog,val,0.48,0.534,40,184,320,350,0.24789333333333333
american_bulldog_201,american_bulldog,dog,val,0.483,0.3970149253731343,135,36,348,230,0.24669850746268657
pug_175,pug,dog,val,0.49166666666666664,0.46205357142857145,85,43,210,164,0.22507440476190477
British_Shorthair_200,British_Shorthair,cat,val,0.497,0.31626506024096385,171,27,326,183,0.14566265060240963
Siamese_188,Siamese,cat,val,0.609,0.3333333333333333,228,44,381,206,0.132192
samoyed_188,samoyed,dog,val,0.45866666666666667,0.413,113,137,231,276,0.08747733333333334
Maine_Coon_191,Maine_Coon,cat,val,0.5243407707910751,0.411,140,81,377,330,0.23940365111561865
japanese_chin_190,japanese_chin,dog,val,0.4954954954954955,0.277,89,55,241,222,0.15245645645645645
chihuahua_173,chihuahua,dog,val,0.42833333333333334,0.29359430604982206,33,1,224,164,0.36931198102016605
miniature_pinscher_182,miniature_pinscher,dog,val,0.45666666666666667,0.33555555555555555,70,17,204,134,0.23226666666666668
boxer_176,boxer,dog,val,0.702,0.47058823529411764,252,72,450,232,0.1961609907120743
basset_hound_185,basset_hound,dog,val,0.507,0.5105105105105106,186,113,321,227,0.09243243243243243
Birman_179,Birman,cat,val,0.487,0.42,203,117,284,198,0.034992
basset_hound_179,basset_hound,dog,val,0.492,0.6386666666666667,152,162,340,317,0.15541333333333332
scottish_terrier_189,scottish_terrier,dog,val,0.5518867924528302,0.558,149,158,319,400,0.1940566037735849
Bombay_175,Bombay,cat,val,0.6046006944444444,0.3732638888888889,528,157,865,488,0.11207059381430041
shiba_inu_180,shiba_inu,dog,val,0.468,0.31066666666666665,184,56,284,177,0.06453333333333333
chihuahua_181,chihuahua,dog,val,0.26,0.5885416666666666,4,130,152,209,0.13532407407407407
keeshond_182,keeshond,dog,val,0.451,0.451,90,63,361,388,0.3523
american_pit_bull_terrier_18,american_pit_bull_terrier,dog,val,0.5626666666666666,0.382,71,47,351,335,0.43008
english_setter_176,english_setter,dog,val,0.604,0.5497076023391813,182,57,422,319,0.36771929824561406
Birman_187,Birman,cat,val,0.466,0.41916167664670656,151,68,315,212,0.14141317365269462
Russian_Blue_180,Russian_Blue,cat,val,0.576,0.36235955056179775,187,8,389,250,0.27462921348314606
Bombay_181,Bombay,cat,val,0.43,0.3022222222222222,66,1,192,135,0.2501333333333333
japanese_chin_184,japanese_chin,dog,val,0.469,0.3794749403341289,93,48,376,270,0.2998854415274463
boxer_177,boxer,dog,val,0.578,0.4594594594594595,142,1,436,305,0.5367927927927928
pomeranian_18,pomeranian,dog,val,0.783,0.26666666666666666,336,29,447,171,0.084064
staffordshire_bull_terrier_197,staffordshire_bull_terrier,dog,val,0.43,0.36,145,51,285,219,0.12544
wheaten_terrier_179,wheaten_terrier,dog,val,0.36,0.36363636363636365,55,1,305,239,0.3606060606060606
english_setter_184,english_setter,dog,val,0.492,0.5465465465465466,155,107,337,257,0.16396396396396395
Sphynx_188,Sphynx,cat,val,0.544,0.5213333333333333,158,78,386,313,0.28576
german_shorthaired_183,german_shorthaired,dog,val,0.751,0.46996466431095407,288,49,463,217,0.207773851590106
staffordshire_bull_terrier_190,staffordshire_bull_terrier,dog,val,0.556,0.296,97,1,459,221,0.42474666666666666
saint_bernard_174,saint_bernard,dog,val,0.599,0.47597597597597596,177,37,422,280,0.3575675675675676
newfoundland_183,newfoundland,dog,val,0.46764091858037576,0.44,33,44,415,396,0.5614363256784969
pomeranian_176,pomeranian,dog,val,0.47333333333333333,0.32,101,22,183,122,0.12148148148148148
pomeranian_178,pomeranian,dog,val,0.5504807692307693,0.3271375464684015,66,33,163,143,0.19069917071775808
Ragdoll_192,Ragdoll,cat,val,0.5164670658682635,0.488,126,199,219,289,0.05011976047904192
miniature_pinscher_179,miniature_pinscher,dog,val,0.5466666666666666,0.296875,90,9,238,124,0.2532738095238095
boxer_190,boxer,dog,val,0.502,0.515015015015015,93,16,409,327,0.5902462462462462
great_pyrenees_174,great_pyrenees,dog,val,0.474,0.25984251968503935,175,36,299,162,0.08201574803149607
Ragdoll_183,Ragdoll,cat,val,0.71,0.34977064220183485,234,18,476,287,0.29861467889908255
Birman_173,Birman,cat,val,0.521,0.17717717717717718,207,6,314,112,0.06812012012012011
staffordshire_bull_terrier_192,staffordshire_bull_terrier,dog,val,0.265,0.21171171171171171,69,21,196,120,0.07551351351351351
pug_178,pug,dog,val,0.36333333333333334,0.3283261802575107,37,27,181,126,0.20394849785407726
american_pit_bull_terrier_176,american_pit_bull_terrier,dog,val,0.5,0.2916666666666667,89,13,211,127,0.19316666666666665
miniature_pinscher_175,miniature_pinscher,dog,val,0.49333333333333335,0.40444444444444444,91,40,205,142,0.17226666666666668
pomeranian_183,pomeranian,dog,val,0.44166666666666665,0.5488888888888889,75,60,190,187,0.21637037037037038
keeshond_188,keeshond,dog,val,0.26,0.548,13,72,247,339,0.333216
Ragdoll_188,Ragdoll,cat,val,0.6493333333333333,0.218,173,39,314,179,0.10528
Maine_Coon_210,Maine_Coon,cat,val,0.507,0.35285285285285284,177,35,330,200,0.15162162162162163
Birman_178,Birman,cat,val,0.19333333333333333,0.341,35,133,110,208,0.03
newfoundland_176,newfoundland,dog,val,0.437,0.4009009009009009,112,53,325,214,0.20596396396396396
chihuahua_188,chihuahua,dog,val,0.3910891089108911,0.2966666666666667,17,17,141,161,0.29465346534653464
